setting,num_stages,num_warps,group_m,block_m,tiles,rows_per_expert,tokens,rep,ms_p50,ms_min,ms_stdev,iters,status,detail,instrument,warmup_ms,trials,sm_clock_load_mhz,sm_clock_start_mhz,sm_clock_end_mhz,clock_samples_mhz,power_w,clock_level_ok,clock_drift_ok,l2_flush,clock_level_side
s3w8g8,3,8,8,256,4,1024,4096,4,7.666095972061157,7.525951862335205,0.20870415931466021,52,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,347.12637090682983,3,1702.5,1725.0,1695.0,1725 1725 1710 1710 1680 1680 1695 1695 1710 1710 1500 1500 1635 1635 1710 1710 1740 1740 1710 1710 1695 1695 1695 1695,691.2094999999999,False,True,True,high
s3w8g8,3,8,8,64,16,1024,4096,4,9.645472049713135,9.365823745727539,0.2478696284920199,40,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,342.7928628921509,3,1485.0,1470.0,1500.0,1470 1470 1500 1500 1500 1500 1500 1500 1500 1500 1425 1425 1440 1440 1515 1515 1485 1485 1470 1470 1470 1470 1500,693.423,True,True,True,
s5w8g1,5,8,1,256,4,1024,4096,4,7.897455930709839,7.730720043182373,0.291940224796247,50,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,349.8727331161499,3,1650.0,1680.0,1650.0,1680 1680 1665 1665 1635 1635 1620 1620 1650 1650 1410 1410 1560 1560 1650 1650 1680 1680 1665 1665 1665 1665 1650 1650,693.6305,False,True,True,high
s5w8g1,5,8,1,64,16,1024,4096,4,12.166719913482666,11.963647842407227,0.34649742504960973,32,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,326.03676891326904,3,1335.0,1335.0,1365.0,1335 1335 1335 1335 1380 1380 1365 1365 1380 1380 1035 1035 1335 1335 1380 1380 1350 1350 1305 1305 1305 1305 1365,694.232,False,True,True,low
s2w4g1,2,4,1,64,16,1024,4096,4,10.797632217407227,10.520223617553711,0.5359379774059905,37,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,368.4377613067627,3,1410.0,1410.0,1410.0,1410 1410 1410 1410 1410 1410 1365 1365 1395 1395 1065 1065 1395 1395 1410 1410 1410 1410 1395 1395 1410 1410 1410 1410,695.5550000000001,True,True,True,
s2w8g1,2,8,1,64,16,1024,4096,4,12.981279850006104,12.808320045471191,0.3885460272049561,30,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,336.03228855133057,3,1440.0,1455.0,1440.0,1455 1455 1440 1440 1425 1425 1425 1425 1440 1440 1365 1365 1335 1335 1440 1440 1440 1440 1425 1425 1440 1440 1440,694.446,True,True,True,
s3w4g1,3,4,1,64,16,1024,4096,4,12.17844820022583,11.70150375366211,0.4510531015381388,32,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,370.1518430709839,3,1365.0,1320.0,1350.0,1320 1320 1335 1335 1350 1350 1365 1365 1380 1380 780 780 1305 1305 1410 1410 1395 1395 1365 1365 1380 1380 1350,695.344,False,True,True,low
s3w8g16,3,8,16,256,4,1024,4096,4,7.832672119140625,7.596831798553467,0.25645286376211934,51,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,356.91222190856934,3,1680.0,1710.0,1695.0,1710 1710 1710 1710 1680 1680 1680 1680 1680 1680 1440 1440 1605 1605 1680 1680 1695 1695 1680 1680 1680 1680 1695 1695,691.1705,False,True,True,high
s3w4g1,3,4,1,256,4,1024,4096,4,8.472863674163818,8.379039764404297,0.2749010655658474,46,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,344.81721591949463,3,1740.0,1740.0,1740.0,1740 1725 1725 1740 1740 1740 1740 1740 1740 1725 1725 1590 1590 1725 1725 1755 1755 1725 1725 1740 1740 1740 1740,693.082,False,True,True,high
s4w8g1,4,8,1,256,4,1024,4096,4,7.940799951553345,7.786240100860596,0.15452413578368532,48,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,360.941123008728,3,1635.0,1590.0,1635.0,1590 1635 1635 1635 1635 1650 1650 1650 1650 1605 1605 1605 1605 1665 1665 1665 1665 1620 1620 1620 1620 1635 1635,688.682,False,True,True,high
s2w8g1,2,8,1,256,4,1024,4096,4,8.438624382019043,8.143136024475098,0.27843299068679855,47,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,348.10461044311523,3,1657.5,1740.0,1695.0,1740 1740 1680 1680 1650 1650 1635 1635 1650 1650 1410 1410 1560 1560 1650 1650 1710 1710 1665 1665 1695 1695 1695 1695,693.008,False,True,True,high
s4w8g1,4,8,1,64,16,1024,4096,4,12.279327869415283,12.039039611816406,0.5149843928084531,32,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,352.11622524261475,3,1305.0,1245.0,1290.0,1245 1245 1275 1275 1335 1335 1365 1365 1365 1365 1035 1035 1305 1305 1365 1365 1320 1320 1230 1230 1230 1230 1290,697.339,False,True,True,low
s3w4g1,3,4,1,64,1,64,256,5,0.78889599442482,0.7391359806060791,0.05173954062895416,508,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.4009921550751,3,1395.0,1440.0,1365.0,1440 1440 1365 1365 1440 1440 1395 1395 1395 1395 1185 1185 1335 1335 1440 1440 1410 1410 1395 1395 1425 1425 1440 1440 1365 1365,694.169,True,False,True,
s3w8g16,3,8,16,64,1,64,256,5,0.8149120211601257,0.7602559924125671,0.03575658159566441,491,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,364.624289393425,3,1417.5,1410.0,1455.0,1410 1455 1455 1440 1440 1410 1410 1440 1440 1410 1410 1140 1140 1410 1410 1410 1410 1425 1425 1455 1455 1425 1425 1410 1410 1455,691.8240000000001,True,True,True,
s2w4g1,2,4,1,64,1,64,256,5,0.8775039911270142,0.8435199856758118,0.0161697255304158,453,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,365.38057696819305,3,1515.0,1500.0,1530.0,1500 1500 1515 1515 1515 1515 1560 1560 1515 1515 1365 1365 1455 1455 1515 1515 1500 1500 1500 1500 1500 1500 1530 1530 1530,691.198,True,True,True,
s4w8g1,4,8,1,64,1,64,256,5,0.8595360219478607,0.7865920066833496,0.03265144926169764,462,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.87772929668427,3,1455.0,1440.0,1455.0,1440 1470 1470 1455 1455 1440 1440 1455 1455 1350 1350 1365 1365 1500 1500 1455 1455 1485 1485 1485 1485 1455 1455 1455 1455,690.021,True,True,True,
s3w8g64,3,8,64,64,1,64,256,5,0.8146720230579376,0.7569599747657776,0.03234907232867318,486,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.5139203071594,3,1410.0,1425.0,1440.0,1425 1410 1410 1425 1425 1425 1425 1410 1410 1365 1365 1320 1320 1425 1425 1410 1410 1410 1410 1425 1425 1410 1410 1440 1440 1440,692.0695000000001,True,True,True,
s3w8g1,3,8,1,64,1,64,256,5,0.802079975605011,0.7573760151863098,0.02549176678378293,501,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.4122222661972,3,1425.0,1425.0,1395.0,1425 1515 1515 1410 1410 1425 1425 1440 1440 1425 1425 1245 1245 1410 1410 1410 1410 1410 1410 1440 1440 1440 1440 1440 1440 1395,694.806,True,True,True,
s5w8g1,5,8,1,64,1,64,256,5,0.8076480031013489,0.756991982460022,0.03501122178806295,506,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.1624296307564,3,1425.0,1410.0,1425.0,1410 1410 1395 1395 1425 1425 1440 1440 1440 1440 885 885 1365 1365 1425 1425 1425 1425 1395 1395 1425 1425 1425 1425 1425 1425,695.584,True,True,True,
s3w8g8,3,8,8,64,1,64,256,5,0.8140319883823395,0.7572479844093323,0.02217480062881411,492,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,387.261726975441,3,1410.0,1515.0,1410.0,1515 1515 1410 1410 1410 1410 1440 1440 1410 1410 1275 1275 1440 1440 1425 1425 1410 1410 1395 1395 1440 1440 1410 1410 1410 1410,695.234,True,False,True,
s2w8g1,2,8,1,64,1,64,256,5,0.9183359742164612,0.8788160085678101,0.02704106012365949,436,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,364.58748376369476,3,1530.0,1545.0,1530.0,1545 1560 1560 1500 1500 1530 1530 1530 1530 1440 1440 1380 1380 1530 1530 1605 1605 1560 1560 1560 1560 1530 1530 1545 1545 1530,695.0920000000001,True,True,True,
s4w8g1,4,8,1,64,2,128,512,5,1.5048960447311401,1.4529919624328613,0.06617168057346427,267,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,386.45238411426544,3,1395.0,1440.0,1395.0,1440 1440 1410 1410 1395 1395 1395 1395 1395 1395 1170 1170 1380 1380 1380 1380 1365 1365 1395 1395 1395 1395 1395 1395 1395,693.783,True,True,True,
s2w4g1,2,4,1,64,2,128,512,5,1.5584320425987244,1.5016640424728394,0.035740107224552675,250,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,388.60509073734283,3,1477.5,1425.0,1485.0,1425 1425 1470 1470 1515 1515 1515 1515 1485 1485 1365 1365 1590 1590 1425 1425 1470 1470 1500 1500 1455 1455 1485 1485,690.5765,True,True,True,
s3w8g16,3,8,16,64,2,128,512,5,1.3448959589004517,1.3014400005340576,0.031201973501702594,300,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,360.9992341995239,3,1410.0,1425.0,1410.0,1425 1425 1425 1395 1395 1410 1410 1410 1410 1410 1410 1350 1350 1440 1440 1410 1410 1410 1410 1410 1410 1410 1410 1410 1410,687.003,True,True,True,
s3w8g8,3,8,8,64,2,128,512,5,1.3224960565567017,1.2789119482040405,0.06399323326798817,304,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.5793913602829,3,1410.0,1425.0,1395.0,1425 1425 1425 1395 1395 1395 1395 1410 1410 1410 1410 1305 1305 1440 1440 1425 1425 1425 1425 1425 1425 1410 1410 1395 1395,693.641,True,True,True,
s3w4g1,3,4,1,64,2,128,512,5,1.4623839855194092,1.3592640161514282,0.07491943768013797,274,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,368.0664016008377,3,1410.0,1410.0,1410.0,1410 1425 1425 1410 1410 1410 1410 1410 1410 1410 1410 1140 1140 1395 1395 1395 1395 1395 1395 1410 1410 1410 1410 1410 1410,696.711,True,True,True,
s3w8g64,3,8,64,64,2,128,512,5,1.3648960590362549,1.2626880407333374,0.03933259160554825,291,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.6417896747589,3,1410.0,1410.0,1410.0,1410 1410 1410 1410 1410 1410 1410 1425 1425 1425 1425 1320 1320 1425 1425 1425 1425 1410 1410 1410 1410 1410 1410 1410 1410,694.313,True,True,True,
s2w8g1,2,8,1,64,2,128,512,5,1.6779199838638306,1.6174399852752686,0.04762729093948745,237,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,361.190113902092,3,1470.0,1470.0,1485.0,1470 1470 1500 1500 1455 1455 1470 1470 1485 1485 1410 1410 1380 1380 1470 1470 1515 1515 1455 1455 1470 1470 1485 1485,695.566,True,True,True,
s3w8g1,3,8,1,64,2,128,512,5,1.5057599544525146,1.4359359741210938,0.07695960719409628,263,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.98067235946655,3,1395.0,1485.0,1395.0,1485 1485 1410 1410 1410 1410 1410 1410 1395 1395 930 930 1380 1380 1395 1395 1395 1395 1380 1380 1395 1395 1395 1395 1395,695.359,True,False,True,
s5w8g1,5,8,1,64,2,128,512,5,1.5200639963150024,1.414720058441162,0.03773093391287278,263,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.10371577739716,3,1395.0,1395.0,1395.0,1395 1455 1455 1380 1380 1380 1380 1395 1395 1410 1410 1185 1185 1395 1395 1395 1395 1395 1395 1395 1395 1395 1395 1395 1395,695.538,True,True,True,
s3w8g8,3,8,8,64,3,192,768,5,1.9573440551757812,1.9148160219192505,0.06354952027597628,205,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.9496660232544,3,1425.0,1425.0,1440.0,1425 1425 1425 1425 1425 1425 1425 1410 1410 1440 1440 1275 1275 1425 1425 1440 1440 1425 1425 1425 1425 1425 1425 1440 1440,693.751,True,True,True,
s5w8g1,5,8,1,64,3,192,768,5,2.2820799350738525,2.203808069229126,0.08951371754364149,175,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,359.4439969062805,3,1380.0,1380.0,1395.0,1380 1380 1365 1365 1395 1395 1395 1395 1395 1395 945 945 1320 1320 1380 1380 1380 1380 1365 1365 1365 1365 1395 1395,697.736,False,True,True,low
s3w8g64,3,8,64,64,3,192,768,5,1.9934719800949097,1.9067200422286987,0.0382958008699733,199,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,368.6663678884506,3,1425.0,1485.0,1425.0,1485 1485 1425 1425 1425 1425 1425 1425 1455 1455 1290 1290 1410 1410 1455 1455 1425 1425 1425 1425 1440 1440 1425 1425,694.248,True,True,True,
s2w8g1,2,8,1,64,3,192,768,5,2.4879039525985718,2.3565759658813477,0.07240205605616948,162,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,352.72419142723083,3,1470.0,1485.0,1455.0,1485 1470 1470 1425 1425 1485 1485 1500 1500 1470 1470 1380 1380 1560 1560 1425 1425 1425 1425 1470 1470 1455 1455 1455,690.04,True,True,True,
s3w8g16,3,8,16,64,3,192,768,5,1.9669760465621948,1.8759360313415527,0.07083893993328373,205,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,364.98985481262207,3,1440.0,1485.0,1425.0,1485 1485 1425 1425 1425 1425 1440 1440 1440 1440 1125 1125 1410 1410 1440 1440 1455 1455 1455 1455 1440 1440 1440 1440 1425,692.632,True,True,True,
s4w8g1,4,8,1,64,3,192,768,5,2.264224052429199,2.1777279376983643,0.2526811018695948,173,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,386.6425943374634,3,1380.0,1425.0,1395.0,1425 1425 1380 1380 1380 1380 1380 1380 1395 1395 1140 1140 1410 1410 1380 1380 1320 1320 1350 1350 1380 1380 1395 1395,695.8335,False,True,True,low
s3w8g1,3,8,1,64,3,192,768,5,2.2565760612487793,2.187295913696289,0.10316049273187546,176,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,354.7688682079315,3,1387.5,1395.0,1395.0,1395 1380 1380 1380 1380 1380 1380 1395 1395 1350 1350 1230 1230 1380 1380 1395 1395 1395 1395 1395 1395 1395 1395 1395,693.8115,False,True,True,low
s2w4g1,2,4,1,64,3,192,768,5,2.070496082305908,2.0228800773620605,0.06545748390695588,193,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,353.7930223941803,3,1425.0,1455.0,1425.0,1455 1455 1425 1425 1425 1425 1425 1425 1425 1425 1125 1125 1380 1380 1425 1425 1410 1410 1425 1425 1425 1425 1425 1425 1425,696.656,True,True,True,
s3w4g1,3,4,1,64,3,192,768,5,2.181312084197998,2.1367359161376953,0.05962512449844234,181,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,352.3720335960388,3,1395.0,1365.0,1395.0,1365 1410 1410 1410 1410 1380 1380 1395 1395 1410 1410 1215 1215 1410 1410 1395 1395 1395 1395 1380 1380 1395 1395 1395,693.387,True,True,True,
s3w8g8,3,8,8,64,4,256,1024,5,2.484384059906006,2.384704113006592,0.08477580027219349,165,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,354.0577268600464,3,1455.0,1515.0,1470.0,1515 1515 1440 1440 1440 1440 1455 1455 1440 1440 1185 1185 1455 1455 1470 1470 1455 1455 1440 1440 1470 1470 1455 1455 1470,693.083,True,True,True,
s5w8g1,5,8,1,64,4,256,1024,5,3.0238399505615234,2.90230393409729,0.14516428046060212,133,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,373.5756821632385,3,1380.0,1440.0,1395.0,1440 1440 1380 1380 1395 1395 1395 1395 1380 1380 975 975 1365 1365 1365 1365 1365 1365 1365 1365 1395 1395 1395 1395,694.6605,False,True,True,low
s4w8g1,4,8,1,64,4,256,1024,5,3.072511911392212,2.9858880043029785,0.11319922145005115,129,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,353.4619174003601,3,1365.0,1365.0,1365.0,1365 1365 1365 1380 1380 1365 1365 1380 1380 1365 1365 1155 1155 1365 1365 1380 1380 1380 1380 1365 1365 1365 1365 1365,695.5385,False,True,True,low
s2w4g1,2,4,1,64,4,256,1024,5,2.812831997871399,2.6789441108703613,0.08020563026848986,142,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,350.02598452568054,3,1440.0,1470.0,1440.0,1470 1470 1440 1440 1425 1425 1425 1425 1425 1425 1140 1140 1440 1440 1440 1440 1440 1440 1425 1425 1440 1440 1440 1440,694.794,True,True,True,
s3w8g64,3,8,64,64,4,256,1024,5,2.5703840255737305,2.5030720233917236,0.07571531817587614,154,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,361.6245768070221,3,1455.0,1455.0,1440.0,1455 1440 1440 1455 1455 1440 1440 1455 1455 1365 1365 1380 1380 1455 1455 1455 1455 1455 1455 1440 1440 1455 1455 1440,691.5005,True,True,True,
s2w8g1,2,8,1,64,4,256,1024,5,3.3161280155181885,3.1883199214935303,0.09084832061275613,119,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,379.8584017753601,3,1455.0,1560.0,1455.0,1560 1560 1425 1425 1470 1470 1455 1455 1485 1485 1290 1290 1455 1455 1470 1470 1410 1410 1425 1425 1530 1530 1455 1455,694.197,True,False,True,
s3w8g16,3,8,16,256,1,256,1024,5,2.1552000045776367,2.0972158908843994,0.0600154168288647,183,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.1457939147949,3,1590.0,1560.0,1590.0,1560 1560 1605 1605 1560 1560 1590 1590 1605 1605 1425 1425 1500 1500 1590 1590 1620 1620 1605 1605 1590 1590 1590 1590,693.5635,False,True,True,high
s3w8g1,3,8,1,256,1,256,1024,5,2.082144021987915,1.9899840354919434,0.06045879808660844,191,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,355.0939836502075,3,1650.0,1650.0,1665.0,1650 1680 1680 1650 1650 1650 1650 1650 1650 1665 1665 1470 1470 1635 1635 1665 1665 1680 1680 1650 1650 1665 1665 1665,693.2245,False,True,True,high
s2w8g1,2,8,1,256,1,256,1024,5,2.2540481090545654,2.2037758827209473,0.04963044027778009,177,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,354.2158114910126,3,1710.0,1725.0,1710.0,1725 1725 1710 1710 1725 1725 1725 1725 1710 1710 1500 1500 1620 1620 1710 1710 1710 1710 1710 1710 1710 1710 1710 1710,692.046,False,True,True,high
s2w4g1,2,4,1,256,1,256,1024,5,2.339951992034912,2.291071891784668,0.07691472785478955,172,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,356.6756172180176,3,1830.0,1860.0,1830.0,1860 1860 1860 1830 1830 1815 1815 1815 1815 1845 1845 1485 1485 1710 1710 1800 1800 1845 1845 1845 1845 1845 1845 1830 1830,691.677,False,True,True,high
s3w4g1,3,4,1,256,1,256,1024,5,2.1734719276428223,2.1136960983276367,0.06380950881319912,179,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,355.0816628932953,3,1740.0,1710.0,1800.0,1710 1740 1740 1755 1755 1770 1770 1755 1755 1680 1680 1665 1665 1740 1740 1740 1740 1710 1710 1725 1725 1755 1755 1800,692.973,False,False,True,high
s3w8g16,3,8,16,64,4,256,1024,5,2.518656015396118,2.3661439418792725,0.062446818166326405,157,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,360.1916809082031,3,1440.0,1455.0,1440.0,1455 1410 1410 1440 1440 1440 1440 1455 1455 1425 1425 1395 1395 1545 1545 1410 1410 1440 1440 1440 1440 1440 1440 1440,690.936,True,True,True,
s4w8g1,4,8,1,256,1,256,1024,5,1.9995839595794678,1.898144006729126,0.08432715135656026,203,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,360.42563104629517,3,1665.0,1755.0,1665.0,1755 1755 1680 1680 1665 1665 1665 1665 1665 1665 1425 1425 1560 1560 1665 1665 1710 1710 1695 1695 1695 1695 1680 1680 1665,693.16,False,False,True,high
s3w8g1,3,8,1,64,4,256,1024,5,3.0246880054473877,2.9298880100250244,0.11016549435658891,128,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,345.67308473587036,3,1380.0,1275.0,1365.0,1275 1395 1395 1395 1395 1395 1395 1395 1395 1380 1380 1140 1140 1410 1410 1380 1380 1365 1365 1335 1335 1365 1365,693.753,False,False,True,low
s3w8g8,3,8,8,256,1,256,1024,5,2.1425280570983887,2.0659520626068115,0.052830604367907895,190,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,353.48748445510864,3,1605.0,1635.0,1605.0,1635 1665 1665 1605 1605 1590 1590 1605 1605 1590 1590 1425 1425 1545 1545 1620 1620 1650 1650 1650 1650 1635 1635 1605 1605,686.593,False,True,True,high
s3w4g1,3,4,1,64,4,256,1024,5,2.9198720455169678,2.8143680095672607,0.0483331946877504,133,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,367.18211007118225,3,1395.0,1335.0,1395.0,1335 1395 1395 1395 1395 1395 1395 1395 1395 1380 1380 1320 1320 1410 1410 1395 1395 1380 1380 1380 1380 1395 1395,691.964,True,True,True,
s3w8g64,3,8,64,256,1,256,1024,5,2.153599977493286,2.054111957550049,0.06308498893512073,189,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,354.59148836135864,3,1605.0,1665.0,1605.0,1665 1650 1650 1575 1575 1545 1545 1560 1560 1590 1590 1425 1425 1560 1560 1620 1620 1650 1650 1650 1650 1620 1620 1605 1605,688.256,False,True,True,high
s5w8g1,5,8,1,256,1,256,1024,5,2.005903959274292,1.9147520065307617,0.07183823939464219,194,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,360.06899523735046,3,1665.0,1635.0,1695.0,1635 1680 1680 1680 1680 1695 1695 1665 1665 1665 1665 1500 1500 1620 1620 1650 1650 1665 1665 1680 1680 1665 1665 1695,692.471,False,True,True,high
s5w8g1,5,8,1,64,5,320,1280,5,3.7972159385681152,3.6373438835144043,0.19539005153417535,103,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,373.03714895248413,3,1365.0,1425.0,1365.0,1425 1425 1365 1365 1365 1365 1365 1365 1380 1380 885 885 1365 1365 1410 1410 1395 1395 1380 1380 1365 1365 1365 1365,693.3875,False,True,True,low
s4w8g1,4,8,1,64,5,320,1280,5,3.811360001564026,3.705024003982544,0.21811236011325852,104,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,354.54512071609497,3,1365.0,1335.0,1380.0,1335 1335 1365 1365 1365 1365 1380 1380 1365 1365 1020 1020 1275 1275 1380 1380 1365 1365 1350 1350 1365 1365 1380 1380,694.662,False,True,True,low
s3w8g8,3,8,8,64,5,320,1280,5,3.1886720657348633,3.0351359844207764,0.08365032951740449,125,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,349.63603472709656,3,1440.0,1440.0,1440.0,1440 1455 1455 1440 1440 1440 1440 1440 1440 1440 1440 1335 1335 1470 1470 1455 1455 1440 1440 1455 1455 1455 1455 1440,694.847,True,True,True,
s2w8g1,2,8,1,64,5,320,1280,5,4.018239974975586,3.9251840114593506,0.0896731269442709,99,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,364.59017872810364,3,1455.0,1485.0,1455.0,1485 1485 1440 1440 1455 1455 1455 1455 1455 1455 1245 1245 1455 1455 1470 1470 1455 1455 1455 1455 1470 1470 1455 1455,695.03,True,True,True,
s3w8g1,3,8,1,64,5,320,1280,5,3.815664052963257,3.7358720302581787,0.1768992915439992,104,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,353.8017911911011,3,1365.0,1365.0,1365.0,1365 1365 1380 1380 1365 1365 1380 1380 1380 1380 1095 1095 1290 1290 1395 1395 1380 1380 1365 1365 1365 1365 1365 1365,694.2529999999999,False,True,True,low
s3w4g1,3,4,1,64,5,320,1280,5,3.657520055770874,3.5574400424957275,0.17595078065797734,108,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,346.2420151233673,3,1380.0,1380.0,1380.0,1380 1380 1380 1380 1380 1380 1380 1380 1380 1380 1350 1350 1185 1185 1395 1395 1410 1410 1395 1395 1380 1380 1380 1380,696.1605,False,True,True,low
s3w8g16,3,8,16,64,5,320,1280,5,3.168992042541504,3.0806078910827637,0.09228981271173305,125,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,351.1337888240814,3,1470.0,1440.0,1470.0,1440 1500 1500 1455 1455 1455 1455 1470 1470 1470 1470 1245 1245 1470 1470 1470 1470 1470 1470 1470 1470 1455 1455 1470,694.034,True,True,True,
s3w8g64,3,8,64,64,5,320,1280,5,3.228127956390381,3.128351926803589,0.10057966052130614,123,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,350.7596764564514,3,1455.0,1455.0,1455.0,1455 1455 1455 1455 1440 1440 1455 1455 1455 1455 1230 1230 1395 1395 1470 1470 1455 1455 1455 1455 1440 1440 1455 1455,694.4590000000001,True,True,True,
s2w4g1,2,4,1,64,5,320,1280,5,3.4987200498580933,3.276063919067383,0.17344611215297256,114,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,349.4244441986084,3,1425.0,1425.0,1440.0,1425 1425 1425 1425 1440 1425 1425 1440 1440 1425 1425 1185 1185 1425 1425 1425 1425 1425 1425 1440 1440 1440 1440 1440,694.626,True,True,True,
s3w8g64,3,8,64,64,6,384,1536,5,3.8679680824279785,3.721343994140625,0.12295118717057572,103,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,352.2245464324951,3,1455.0,1485.0,1440.0,1485 1485 1455 1455 1440 1440 1455 1455 1470 1470 1125 1125 1410 1410 1470 1470 1455 1455 1440 1440 1455 1455 1440 1440,694.6975,True,True,True,
s3w8g1,3,8,1,64,6,384,1536,5,4.606112003326416,4.450687885284424,0.11883148129094534,85,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,350.1873254776001,3,1365.0,1395.0,1365.0,1395 1395 1380 1380 1380 1380 1365 1365 1365 1365 945 945 1350 1350 1380 1380 1365 1365 1290 1290 1350 1350 1365,691.996,False,True,True,low
s3w8g8,3,8,8,64,6,384,1536,5,3.7847681045532227,3.615072011947632,0.11597033999877684,107,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.7354874610901,3,1462.5,1500.0,1455.0,1500 1500 1470 1470 1440 1440 1440 1440 1455 1455 1200 1200 1440 1440 1500 1500 1470 1470 1470 1470 1470 1470 1455 1455,693.5685,True,True,True,
s3w8g16,3,8,16,64,6,384,1536,5,3.757807970046997,3.625727891921997,0.096248454513122,106,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,369.45571303367615,3,1462.5,1515.0,1470.0,1515 1515 1485 1485 1455 1455 1455 1455 1470 1470 1305 1305 1485 1485 1440 1440 1440 1440 1455 1455 1485 1485 1470 1470,693.4285,True,True,True,
s3w4g1,3,4,1,64,6,384,1536,5,4.427632093429565,4.3066558837890625,0.11242079173560347,90,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,347.71014308929443,3,1372.5,1380.0,1365.0,1380 1380 1365 1365 1380 1380 1380 1380 1395 1395 1185 1185 1290 1290 1410 1410 1380 1380 1365 1365 1365 1365 1365 1365,695.0775,False,True,True,low
